Country code,Country name,Year,BX.KLT.DINV.WD.GD.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.PCAP.KG.OE,EN.ATM.CO2E.KT,EN.ATM.CO2E.PC,EN.ATM.CO2E.PP.GD.KD,EN.URB.MCTY.TL.ZS,NY.GDP.MKTP.CD,SP.POP.GROW,SP.POP.TOTL,SP.URB.GROW,SP.URB.TOTL,GDP_per_capita,EN.ATM.CO2E.KT_lag1,EN.ATM.CO2E.KT_lag2,EN.ATM.CO2E.KT_lag3,EN.ATM.CO2E.KT_ma3,EN.ATM.CO2E.KT_ma5,EN.ATM.CO2E.KT_growth_rate,NY.GDP.MKTP.CD_growth_rate,SP.POP.TOTL_growth_rate
KOR,"Korea, Rep.",1995,0.343403160232847,203.673347477588,3210.16006919034,370781.371,8.22259266404985,521.694537573041,50.9445479342692,517118129837.8,1.42945725731837,45093000.0,2.56115657843191,35262726.0,11467.813847776817,340352.605,317085.49,286568.716,342739.822,316643.9832,0.08940365242687065,0.2212479341126421,0.014397228533507223
KOR,"Korea, Rep.",1996,0.417004690630598,206.816247617834,3454.73304777595,401030.454,8.80901601317957,527.3483108120511,50.6742778693026,557643607433.65,0.95346017944728,45525000.0,1.31087695003151,35728020.0,12249.173145165294,370781.371,340352.605,317085.49,370721.4766666666,343163.7272,0.08158199242431752,0.07836793037707124,0.009580200918102522
KOR,"Korea, Rep.",1997,0.550899471591099,215.155674965738,3726.08262610437,423175.467,9.20867534926231,531.737741517111,50.2517713365539,516282942110.187,0.937927054183982,45954000.0,1.29407090556569,36193370.4,11234.776996783457,401030.454,370781.371,340352.605,398329.0973333333,370485.07739999995,0.0552202776101387,-0.0741704285176159,0.009423393739703467
KOR,"Korea, Rep.",1998,1.56681880625355,210.897991041777,3377.52422926524,363839.74,7.86051677576857,490.823184093165,49.9480026789379,345432412375.842,0.72202479734871,46287000.0,1.07690476421748,36585244.8,7462.8386453181665,423175.467,401030.454,370781.371,396015.2203333333,379835.9274,-0.14021542274330379,-0.3309242196459814,0.007246376811594235
KOR,"Korea, Rep.",1999,2.09551293107681,213.018670657794,3708.67078533582,395005.573,8.47342327906128,486.696573328494,49.6593989317202,445399303511.045,0.710413734370836,46617000.0,1.0640387555691,36976604.4,9554.43944292951,363839.74,423175.467,401030.454,394006.9266666667,390766.521,0.08565813344083839,0.2893963842235965,0.007129431589863344
KOR,"Korea, Rep.",2000,1.74047206466458,213.605338942026,4000.91880105514,432460.311,9.19971730343771,491.164362609254,49.3186542716133,533384027728.655,0.835251851875999,47008000.0,1.18763077175019,37418368.0,11346.664987420334,395005.573,363839.74,423175.467,397101.8746666666,403102.309,0.09482078370575286,0.19754122542184938,0.008387498123002324
KOR,"Korea, Rep.",2001,0.699127902296416,208.59550432218,4032.39200118251,440216.016,9.29569052093671,480.86576197678,49.0053022784382,504585783003.741,0.73968439833352,47357000.0,1.04073831362067,37809828.8,10654.935553429083,432460.311,395005.573,363839.74,422560.6333333333,410939.4214,0.01793391162778879,-0.05399157685232436,0.0074242682096663515
KOR,"Korea, Rep.",2002,0.41538112751442,202.450574350367,4170.09176431061,465584.322,9.77666460879425,474.63976265963896,48.7707362143547,575928909990.488,0.558019536199141,47622000.0,0.858169836574815,38135697.6,12093.757296847843,440216.016,432460.311,395005.573,446086.883,419421.19239999994,0.05762694922031186,0.14138949092471376,0.005595793652469538
KOR,"Korea, Rep.",2003,0.547639946333901,200.946140636253,4234.04160137069,465771.339,9.7321577759669,461.884820524802,48.5692388056583,643762388701.001,0.496434865017666,47859000.0,0.795686958663055,38440348.8,13451.229417685305,465584.322,440216.016,432460.311,457190.55899999995,439807.51219999994,0.00040168234015403037,0.11778099264305597,0.0049766914451303546
KOR,"Korea, Rep.",2004,1.28068101024474,197.350441002849,4334.0494598139,482276.506,10.0392703012136,457.13701231651,48.4292699681509,721975255823.7,0.375399302147923,48039000.0,0.673758548836702,38700218.4,15028.940149122587,465771.339,465584.322,440216.016,471210.7223333333,457261.6988,0.03543620145334869,0.12149337782923109,0.003761048078731344
KOR,"Korea, Rep.",2005,0.746689104343286,191.569418572553,4364.57779716648,462918.413,9.61648620632349,422.085424265401,48.3735884332544,844863004335.43,0.205870499112463,48138000.0,0.503342210786748,38895504.0,17550.85388540093,482276.506,465771.339,465584.322,470322.08599999995,463353.31919999997,-0.040138992381270944,0.17021047123218613,0.0020608255792169405
KOR,"Korea, Rep.",2006,0.376812348650962,185.103219668424,4421.0523220904,470820.798,9.74844810236661,408.153760475153,48.2602873884506,951773478984.908,0.329756092869298,48297000.0,0.601663317618787,39130229.4,19706.679068780835,462918.413,482276.506,465771.339,472005.23900000006,469474.2756,0.017070794287026958,0.1265417873677328,0.003303003863891263
KOR,"Korea, Rep.",2007,0.170066608752909,183.223330426772,4584.49845220406,498205.954,10.2816153623906,410.913391836482,48.1543028727093,1049235951186.97,0.328672275037912,48456000.0,0.599842168801854,39365654.4,21653.375251505902,470820.798,462918.413,482276.506,477315.055,475998.60199999996,0.05816471174665483,0.10240091193338174,0.003292129945959399
KOR,"Korea, Rep.",2008,0.355453313540879,182.976758235433,4669.0063982554,509170.284,10.4752460345218,410.521296743471,48.0662949780896,931402204981.625,0.311138377786733,48607000.0,0.581574928594995,39595262.2,19161.894479840867,498205.954,470820.798,462918.413,492732.34533333336,484678.391,0.022007625384581342,-0.1123043354281209,0.003116229156348016
KOR,"Korea, Rep.",2009,0.269644726830096,184.187520180616,4701.37639239338,509170.284,10.4752460345218,410.521296743471,47.9996286950992,834060441840.978,0.287610363223545,48747000.0,0.557317526837934,39816549.6,17109.985062485444,509170.284,498205.954,470820.798,505515.5073333333,490057.1466,0.0,-0.10451098636014866,0.002880243586314668
KOR,"Korea, Rep.",2010,-0.0147957113698681,186.622441858833,5043.80470588235,509170.284,10.4752460345218,410.521296743471,47.9529943734015,1014483158313.58,0.262236121678098,48875000.0,0.531217821939481,40028625.0,20756.688661147415,509170.284,509170.284,498205.954,509170.284,499307.52079999994,0.0,0.21631851532769542,0.0026258026134942103
KOR,"Korea, Rep.",2011,-0.0147957113698681,186.622441858833,5043.80470588235,509170.284,10.4752460345218,410.521296743471,47.9529943734015,1014483158313.58,0.262236121678098,48875000.0,0.531217821939481,40028625.0,20756.688661147415,509170.284,509170.284,509170.284,509170.284,506977.41799999995,0.0,0.0,0.0
KWT,Kuwait,1994,4.02439026073893e-05,224.452351179118,1325.25686803177,34436.797,5.20889914544728,532.987179677942,68.8844039696623,24848484744.5284,-2.7526502499599,2031004.0,-2.73224416887696,1990790.1208,12234.581883899982,29376.337,17612.601,10579.295,27141.911666666667,27485.631799999996,0.1722631381849955,0.03788803827970555,0.0
KWT,Kuwait,1995,0.02464481518998,219.519075599388,9135.87966418312,50329.575,30.9166625202483,742.872873388489,73.1119207376816,27191687674.0737,-2.7526502499599,1627911.0,-2.73224416887696,1596980.691,16703.424004183093,34436.797,29376.337,17612.601,38047.56966666667,28466.920999999995,0.46150569694388244,0.09429963048597045,-0.19846982083737896
KWT,Kuwait,1996,1.102950329485,214.651287571567,8986.19757757413,47674.667,29.2820351079773,699.453410008365,76.5605729307422,31492937200.8801,0.0128377156290463,1628120.0,0.0332229975261772,1597511.344,19343.130236641096,50329.575,34436.797,29376.337,44147.013,35885.9954,-0.05275045537340606,0.15818251439050934,0.00012838539699044915
KWT,Kuwait,1997,0.0651694456438872,211.611752099835,8803.9470768615,49361.487,29.4026293593327,706.721866993376,77.7512312277968,30350433059.9669,3.06604254769781,1678812.0,3.0864236748447,1647586.0968,18078.51805917929,47674.667,50329.575,34436.797,49121.90966666667,42235.7726,0.03538189370048461,-0.03627810685378918,0.03113529715254404
KWT,Kuwait,1998,0.227639292122363,233.059653121873,9567.61352457599,51088.644,28.9668576107066,705.610209843961,77.5053254733108,25946185993.5521,4.93235057427668,1763693.0,4.95272754836653,1731241.0488,14711.28251546732,49361.487,47674.667,50329.575,49374.93266666667,46578.234,0.034989971027412414,-0.14511315399397473,0.050560158016502044
KWT,Kuwait,1999,0.23993263458753,254.638059475914,9749.4536179671,53314.513,28.7066686337676,749.766159351695,77.0791996842588,30120888963.6806,5.16692245288922,1857217.0,5.18729527561426,1823415.6506,16218.292727064527,51088.644,49361.487,47674.667,51254.88133333333,50353.7772,0.04356876256101061,0.16089852170049013,0.053027369275718605
KWT,Kuwait,2000,0.0432149886271092,252.60361666812,9689.59741053367,59112.04,30.4577835990161,794.021254633597,77.2493721615881,37718011468.5749,4.40139149751914,1940786.0,4.42176017057053,1905851.852,19434.400015547773,53314.513,51088.644,49361.487,54505.06566666666,52110.2702,0.10874200426439229,0.2522210587494551,0.04499689589315636
KWT,Kuwait,2001,-0.319615395634,267.603284433293,9985.80007444312,55144.346,27.440622654992,735.364286749952,78.1237746244504,34890773740.2178,3.48366802749012,2009588.0,3.50403255255794,1973817.3336,17362.152710017075,59112.04,53314.513,51088.644,55856.96633333334,53604.206000000006,-0.06712158808933011,-0.07495723179130587,0.0354505854844378
KWT,Kuwait,2002,0.0094901827935532,267.213295092452,9971.53466781588,52727.793,25.4746281795097,682.659145645114,79.433485875073,38138801497.2458,2.95299885012029,2069816.0,2.97335922889368,2033387.2384,18426.179668746303,55144.346,59112.04,53314.513,55661.393000000004,54277.4672,-0.043822316797446415,0.09309130778272401,0.029970322275013617
KWT,Kuwait,2003,-0.140178224790385,242.793554591084,10344.7761081745,61653.271,28.988939648841,680.375063468682,80.9574635153701,47875837662.1539,2.71522055294488,2126786.0,2.73557678711188,2089779.9236,22510.886220876902,52727.793,55144.346,59112.04,56508.47,56390.3926,0.1692746366228528,0.25530524774385643,0.027524185724721484
KWT,Kuwait,2004,0.039960909368395,235.022297445848,10719.053110663,69529.987,31.7563203219022,696.278233107671,82.3590479039592,59440511981.7576,2.90544363896664,2189485.0,2.92579573021423,2151825.858,27148.170451844886,61653.271,52727.793,55144.346,61303.68366666667,59633.4874,0.12775828228156771,0.24155555044722776,0.029480634158773
KWT,Kuwait,2005,0.28949264612385,239.022666812738,11660.1580202243,77216.019,34.1058045577457,699.138068716295,83.4049612767412,80797945205.4795,3.34729877107478,2264014.0,3.36764672108904,2225525.762,35687.917656639715,69529.987,61653.271,52727.793,69466.42566666666,63254.28319999999,0.11054269289594432,0.35930769287916875,0.03403951157463969
KWT,Kuwait,2006,0.119440939506831,221.884136824127,10963.5793541067,71950.207,30.5983467159074,619.258321577375,84.0216701163244,101561153806.389,3.78889876529464,2351441.0,3.8092425757605,2311936.7912,43191.02788732059,77216.019,69529.987,61653.271,72898.73766666667,66615.4554,-0.06819584936125755,0.25697693856082604,0.03861592728666863
KWT,Kuwait,2007,0.0972227249305517,217.607460221165,10780.602152611,73002.636,29.8235555094374,601.9912503312061,84.2942571710805,114721830985.916,4.01686837606733,2447818.0,4.03720804866871,2407184.2212,46866.97744109897,71950.207,77216.019,69529.987,74056.28733333333,70670.424,0.014627185158758493,0.12958376983995112,0.04098635687648544
KWT,Kuwait,2008,-0.0040002994363137,217.607460221165,10935.0650675672,76742.976,30.1147589166485,601.9912503312061,84.32245008635,148782683750.763,4.0249467843575,2548351.0,4.04528232077735,2506558.0436,58383.90541599764,73002.636,71950.207,77216.019,73898.60633333333,73688.36499999999,0.051235684147076466,0.2968994869775792,0.041070455401504447
KWT,Kuwait,2009,1.01731974164778,217.607460221165,11402.0570716846,76742.976,30.1147589166485,601.9912503312061,84.2687449504702,109462798286.125,3.77106642066328,2646286.0,3.79139782258348,2603416.1668,41364.68933672513,76742.976,73002.636,71950.207,75496.196,75130.96280000001,0.0,-0.26427729674849587,0.03843073422774168
KWT,Kuwait,2010,1.01731974164778,217.607460221165,11402.0570716846,76742.976,30.1147589166485,601.9912503312061,84.2393043966307,109462798286.125,3.36073603052491,2736732.0,3.38106329962634,2692944.288,39997.63158618564,76742.976,76742.976,73002.636,76742.976,75036.35419999999,0.0,0.0,0.03417846748235065
KWT,Kuwait,2011,1.01731974164778,217.607460221165,11402.0570716846,76742.976,30.1147589166485,601.9912503312061,84.2393043966307,109462798286.125,3.36073603052491,2736732.0,3.38106329962634,2692944.288,39997.63158618564,76742.976,76742.976,76742.976,76742.976,75994.908,0.0,0.0,0.0
LAC,Latin America & Caribbean,1994,1.75270704335684,141.04709437959,1089.79258811193,1104848.765,2.36091509907406,310.735710305613,32.2852797014932,1612153078012.28,1.69654165779436,467974797.328932,2.35570499033774,339958606.83965,3444.9570515634487,1056323.354,1022689.63,1001061.664,1061287.2496666666,1034230.4124,0.04593802723024898,0.14895764631036013,0.016965416577944037
LAC,Latin America & Caribbean,1995,1.70668757456289,140.769840291899,1080.94929104226,1129491.005,2.37397743916974,314.275979223888,32.2883647384254,1770556566105.52,1.66786987581764,475780008.0,2.32458356733942,347861228.75,3721.376552891058,1104848.765,1056323.354,1022689.63,1096887.7079999999,1062882.8835999998,0.02230372226555377,0.09825586059640501,0.016678698758176624
